depth	# bases at depth	size of A	% of A at depth
5028	1	46584178	0.0000000
5030	2	46584178	0.0000000
5032	3	46584178	0.0000001
5033	2	46584178	0.0000000
5034	1	46584178	0.0000000
5035	2	46584178	0.0000000
5036	2	46584178	0.0000000
5037	1	46584178	0.0000000
5038	1	46584178	0.0000000
5040	2	46584178	0.0000000
5041	2	46584178	0.0000000
5042	1	46584178	0.0000000
5043	1	46584178	0.0000000
5045	3	46584178	0.0000001
5047	4	46584178	0.0000001
5048	1	46584178	0.0000000
5050	1	46584178	0.0000000
5051	2	46584178	0.0000000
5054	2	46584178	0.0000000
5055	2	46584178	0.0000000
5058	1	46584178	0.0000000
5059	4	46584178	0.0000001
5060	2	46584178	0.0000000
5062	2	46584178	0.0000000
5063	1	46584178	0.0000000
5064	4	46584178	0.0000001
5065	1	46584178	0.0000000
5066	1	46584178	0.0000000
5067	1	46584178	0.0000000
5068	2	46584178	0.0000000
5069	1	46584178	0.0000000
5071	1	46584178	0.0000000
5072	1	46584178	0.0000000
5073	1	46584178	0.0000000
5074	2	46584178	0.0000000
5075	1	46584178	0.0000000
5076	1	46584178	0.0000000
5080	1	46584178	0.0000000
5081	1	46584178	0.0000000
5083	1	46584178	0.0000000
5084	2	46584178	0.0000000
5086	1	46584178	0.0000000
5087	2	46584178	0.0000000
5088	5	46584178	0.0000001
5089	3	46584178	0.0000001
5092	2	46584178	0.0000000
5096	2	46584178	0.0000000
5098	1	46584178	0.0000000
5099	1	46584178	0.0000000
5100	1	46584178	0.0000000
5103	1	46584178	0.0000000
5107	2	46584178	0.0000000
5111	1	46584178	0.0000000
5112	1	46584178	0.0000000
5113	1	46584178	0.0000000
5116	2	46584178	0.0000000
5120	2	46584178	0.0000000
5121	1	46584178	0.0000000
5123	1	46584178	0.0000000
5124	1	46584178	0.0000000
5125	1	46584178	0.0000000
5126	1	46584178	0.0000000
5127	2	46584178	0.0000000
5130	1	46584178	0.0000000
5134	1	46584178	0.0000000
5136	3	46584178	0.0000001
5137	1	46584178	0.0000000
5140	1	46584178	0.0000000
5141	1	46584178	0.0000000
5146	1	46584178	0.0000000
5147	1	46584178	0.0000000
5148	1	46584178	0.0000000
5149	2	46584178	0.0000000
5153	1	46584178	0.0000000
5157	1	46584178	0.0000000
5160	1	46584178	0.0000000
5161	2	46584178	0.0000000
5164	1	46584178	0.0000000
5165	1	46584178	0.0000000
5166	1	46584178	0.0000000
5167	2	46584178	0.0000000
5168	1	46584178	0.0000000
5170	2	46584178	0.0000000
5173	2	46584178	0.0000000
5176	2	46584178	0.0000000
5178	1	46584178	0.0000000
5180	1	46584178	0.0000000
5181	1	46584178	0.0000000
5183	3	46584178	0.0000001
5184	1	46584178	0.0000000
5186	2	46584178	0.0000000
5187	1	46584178	0.0000000
5188	1	46584178	0.0000000
5189	1	46584178	0.0000000
5194	2	46584178	0.0000000
5195	1	46584178	0.0000000
5196	2	46584178	0.0000000
5197	1	46584178	0.0000000
5200	1	46584178	0.0000000
5201	1	46584178	0.0000000
5202	1	46584178	0.0000000
5204	2	46584178	0.0000000
5205	1	46584178	0.0000000
5207	1	46584178	0.0000000
5208	1	46584178	0.0000000
5209	2	46584178	0.0000000
5211	1	46584178	0.0000000
5212	1	46584178	0.0000000
5213	2	46584178	0.0000000
5214	2	46584178	0.0000000
5215	2	46584178	0.0000000
5216	1	46584178	0.0000000
5217	1	46584178	0.0000000
5219	1	46584178	0.0000000
5223	1	46584178	0.0000000
5224	1	46584178	0.0000000
5227	2	46584178	0.0000000
5228	1	46584178	0.0000000
5230	2	46584178	0.0000000
5231	2	46584178	0.0000000
5232	1	46584178	0.0000000
5233	1	46584178	0.0000000
5234	1	46584178	0.0000000
5235	1	46584178	0.0000000
5237	1	46584178	0.0000000
5238	2	46584178	0.0000000
5241	3	46584178	0.0000001
5242	1	46584178	0.0000000
5243	2	46584178	0.0000000
5246	2	46584178	0.0000000
5247	1	46584178	0.0000000
5248	2	46584178	0.0000000
5251	1	46584178	0.0000000
5255	1	46584178	0.0000000
5256	6	46584178	0.0000001
5257	1	46584178	0.0000000
5258	1	46584178	0.0000000
5259	1	46584178	0.0000000
5260	2	46584178	0.0000000
5262	1	46584178	0.0000000
5263	1	46584178	0.0000000
5266	1	46584178	0.0000000
5268	1	46584178	0.0000000
5270	1	46584178	0.0000000
5275	1	46584178	0.0000000
5276	2	46584178	0.0000000
5277	2	46584178	0.0000000
5278	3	46584178	0.0000001
5279	1	46584178	0.0000000
5280	1	46584178	0.0000000
5281	1	46584178	0.0000000
5282	1	46584178	0.0000000
5283	3	46584178	0.0000001
5286	1	46584178	0.0000000
5287	2	46584178	0.0000000
5288	1	46584178	0.0000000
5290	3	46584178	0.0000001
5292	3	46584178	0.0000001
5293	2	46584178	0.0000000
5294	2	46584178	0.0000000
5295	1	46584178	0.0000000
5298	1	46584178	0.0000000
5300	1	46584178	0.0000000
5301	1	46584178	0.0000000
5302	1	46584178	0.0000000
5303	1	46584178	0.0000000
5304	1	46584178	0.0000000
5306	3	46584178	0.0000001
5307	1	46584178	0.0000000
5308	1	46584178	0.0000000
5309	1	46584178	0.0000000
5310	1	46584178	0.0000000
5311	1	46584178	0.0000000
5312	1	46584178	0.0000000
5314	2	46584178	0.0000000
5315	3	46584178	0.0000001
5316	1	46584178	0.0000000
5317	2	46584178	0.0000000
5318	2	46584178	0.0000000
5320	1	46584178	0.0000000
5322	1	46584178	0.0000000
5324	3	46584178	0.0000001
5325	3	46584178	0.0000001
5326	1	46584178	0.0000000
5327	2	46584178	0.0000000
5329	2	46584178	0.0000000
5331	1	46584178	0.0000000
5334	2	46584178	0.0000000
5335	1	46584178	0.0000000
5337	1	46584178	0.0000000
5339	1	46584178	0.0000000
5340	1	46584178	0.0000000
5341	1	46584178	0.0000000
5343	1	46584178	0.0000000
5345	1	46584178	0.0000000
5347	1	46584178	0.0000000
5348	3	46584178	0.0000001
5349	2	46584178	0.0000000
5350	2	46584178	0.0000000
5351	1	46584178	0.0000000
5353	2	46584178	0.0000000
5354	1	46584178	0.0000000
5355	1	46584178	0.0000000
5356	1	46584178	0.0000000
5357	1	46584178	0.0000000
5358	2	46584178	0.0000000
5361	1	46584178	0.0000000
5364	2	46584178	0.0000000
5365	1	46584178	0.0000000
5366	3	46584178	0.0000001
5368	3	46584178	0.0000001
5369	1	46584178	0.0000000
5371	1	46584178	0.0000000
5374	1	46584178	0.0000000
5375	1	46584178	0.0000000
5376	2	46584178	0.0000000
5377	2	46584178	0.0000000
5378	1	46584178	0.0000000
5382	1	46584178	0.0000000
5383	1	46584178	0.0000000
5384	1	46584178	0.0000000
5385	1	46584178	0.0000000
5386	1	46584178	0.0000000
5388	1	46584178	0.0000000
5390	1	46584178	0.0000000
5391	2	46584178	0.0000000
5394	1	46584178	0.0000000
5396	1	46584178	0.0000000
5397	1	46584178	0.0000000
5398	3	46584178	0.0000001
5399	1	46584178	0.0000000
5400	1	46584178	0.0000000
5401	1	46584178	0.0000000
5402	1	46584178	0.0000000
5405	2	46584178	0.0000000
5408	1	46584178	0.0000000
5410	1	46584178	0.0000000
5411	1	46584178	0.0000000
5414	2	46584178	0.0000000
5415	4	46584178	0.0000001
5416	1	46584178	0.0000000
5421	1	46584178	0.0000000
5424	1	46584178	0.0000000
5425	1	46584178	0.0000000
5429	1	46584178	0.0000000
5430	2	46584178	0.0000000
5431	2	46584178	0.0000000
5433	1	46584178	0.0000000
5434	1	46584178	0.0000000
5435	2	46584178	0.0000000
5437	1	46584178	0.0000000
5438	3	46584178	0.0000001
5441	2	46584178	0.0000000
5442	1	46584178	0.0000000
5444	1	46584178	0.0000000
5445	1	46584178	0.0000000
5446	1	46584178	0.0000000
5448	1	46584178	0.0000000
5449	2	46584178	0.0000000
5450	1	46584178	0.0000000
5452	2	46584178	0.0000000
5453	1	46584178	0.0000000
5454	1	46584178	0.0000000
5455	2	46584178	0.0000000
5456	1	46584178	0.0000000
5458	2	46584178	0.0000000
5460	3	46584178	0.0000001
5461	1	46584178	0.0000000
5462	2	46584178	0.0000000
5463	2	46584178	0.0000000
5464	1	46584178	0.0000000
5466	1	46584178	0.0000000
5471	1	46584178	0.0000000
5473	1	46584178	0.0000000
5475	1	46584178	0.0000000
5478	1	46584178	0.0000000
5480	2	46584178	0.0000000
5481	1	46584178	0.0000000
5482	2	46584178	0.0000000
5484	2	46584178	0.0000000
5485	1	46584178	0.0000000
5486	2	46584178	0.0000000
5488	1	46584178	0.0000000
5490	2	46584178	0.0000000
5491	1	46584178	0.0000000
5492	1	46584178	0.0000000
5493	1	46584178	0.0000000
5496	1	46584178	0.0000000
5497	2	46584178	0.0000000
5498	1	46584178	0.0000000
5499	3	46584178	0.0000001
5500	1	46584178	0.0000000
5504	3	46584178	0.0000001
5506	2	46584178	0.0000000
5514	1	46584178	0.0000000
5515	1	46584178	0.0000000
5516	1	46584178	0.0000000
5517	1	46584178	0.0000000
5528	1	46584178	0.0000000
5530	1	46584178	0.0000000
5533	2	46584178	0.0000000
5534	2	46584178	0.0000000
5535	2	46584178	0.0000000
5537	3	46584178	0.0000001
5539	1	46584178	0.0000000
5540	2	46584178	0.0000000
5546	1	46584178	0.0000000
5548	1	46584178	0.0000000
5549	1	46584178	0.0000000
5553	2	46584178	0.0000000
5554	3	46584178	0.0000001
5555	1	46584178	0.0000000
5556	2	46584178	0.0000000
5558	2	46584178	0.0000000
5559	1	46584178	0.0000000
5560	1	46584178	0.0000000
5561	1	46584178	0.0000000
5562	1	46584178	0.0000000
5564	1	46584178	0.0000000
5566	2	46584178	0.0000000
5569	1	46584178	0.0000000
5570	1	46584178	0.0000000
5571	1	46584178	0.0000000
5572	1	46584178	0.0000000
5576	1	46584178	0.0000000
5578	1	46584178	0.0000000
5579	1	46584178	0.0000000
5581	1	46584178	0.0000000
5582	1	46584178	0.0000000
5590	3	46584178	0.0000001
5592	1	46584178	0.0000000
5593	1	46584178	0.0000000
5596	1	46584178	0.0000000
5597	1	46584178	0.0000000
5599	2	46584178	0.0000000
5600	1	46584178	0.0000000
5609	1	46584178	0.0000000
5610	2	46584178	0.0000000
5612	1	46584178	0.0000000
5619	1	46584178	0.0000000
5624	2	46584178	0.0000000
5626	2	46584178	0.0000000
5632	1	46584178	0.0000000
5634	2	46584178	0.0000000
5635	1	46584178	0.0000000
5636	1	46584178	0.0000000
5637	1	46584178	0.0000000
5642	3	46584178	0.0000001
5644	2	46584178	0.0000000
5645	2	46584178	0.0000000
5647	1	46584178	0.0000000
5650	2	46584178	0.0000000
5651	2	46584178	0.0000000
5654	1	46584178	0.0000000
5658	1	46584178	0.0000000
5662	1	46584178	0.0000000
5663	2	46584178	0.0000000
5664	2	46584178	0.0000000
5665	2	46584178	0.0000000
5666	1	46584178	0.0000000
5668	1	46584178	0.0000000
5669	2	46584178	0.0000000
5670	1	46584178	0.0000000
5672	3	46584178	0.0000001
5673	1	46584178	0.0000000
5675	1	46584178	0.0000000
5677	1	46584178	0.0000000
5680	1	46584178	0.0000000
5681	3	46584178	0.0000001
5682	1	46584178	0.0000000
5683	5	46584178	0.0000001
5685	2	46584178	0.0000000
5688	1	46584178	0.0000000
5690	1	46584178	0.0000000
5691	1	46584178	0.0000000
5697	3	46584178	0.0000001
5702	1	46584178	0.0000000
5703	1	46584178	0.0000000
5705	1	46584178	0.0000000
5707	1	46584178	0.0000000
5708	1	46584178	0.0000000
5711	1	46584178	0.0000000
5714	1	46584178	0.0000000
5717	2	46584178	0.0000000
5719	1	46584178	0.0000000
5721	1	46584178	0.0000000
5724	1	46584178	0.0000000
5725	1	46584178	0.0000000
5728	1	46584178	0.0000000
5730	2	46584178	0.0000000
5731	1	46584178	0.0000000
5733	2	46584178	0.0000000
5734	1	46584178	0.0000000
5737	1	46584178	0.0000000
5738	1	46584178	0.0000000
5739	1	46584178	0.0000000
5740	2	46584178	0.0000000
5742	1	46584178	0.0000000
5746	2	46584178	0.0000000
5747	1	46584178	0.0000000
5748	2	46584178	0.0000000
5750	1	46584178	0.0000000
5751	1	46584178	0.0000000
5755	2	46584178	0.0000000
5756	1	46584178	0.0000000
5757	2	46584178	0.0000000
5759	2	46584178	0.0000000
5760	1	46584178	0.0000000
5762	1	46584178	0.0000000
5763	1	46584178	0.0000000
5766	3	46584178	0.0000001
5768	2	46584178	0.0000000
5770	1	46584178	0.0000000
5772	1	46584178	0.0000000
5774	1	46584178	0.0000000
5776	2	46584178	0.0000000
5780	2	46584178	0.0000000
5781	1	46584178	0.0000000
5782	4	46584178	0.0000001
5785	2	46584178	0.0000000
5787	1	46584178	0.0000000
5788	1	46584178	0.0000000
5789	1	46584178	0.0000000
5791	1	46584178	0.0000000
5792	2	46584178	0.0000000
5793	2	46584178	0.0000000
5794	1	46584178	0.0000000
5795	1	46584178	0.0000000
5796	1	46584178	0.0000000
5802	1	46584178	0.0000000
5803	1	46584178	0.0000000
5806	1	46584178	0.0000000
5807	2	46584178	0.0000000
5808	2	46584178	0.0000000
5809	1	46584178	0.0000000
5812	1	46584178	0.0000000
5818	1	46584178	0.0000000
5820	2	46584178	0.0000000
5824	1	46584178	0.0000000
5826	1	46584178	0.0000000
5827	1	46584178	0.0000000
5828	1	46584178	0.0000000
5832	1	46584178	0.0000000
5836	2	46584178	0.0000000
5839	1	46584178	0.0000000
5840	1	46584178	0.0000000
5841	1	46584178	0.0000000
5843	2	46584178	0.0000000
5846	1	46584178	0.0000000
5847	1	46584178	0.0000000
5848	2	46584178	0.0000000
5849	2	46584178	0.0000000
5853	1	46584178	0.0000000
5855	1	46584178	0.0000000
5856	1	46584178	0.0000000
5857	2	46584178	0.0000000
5858	1	46584178	0.0000000
5864	2	46584178	0.0000000
5865	2	46584178	0.0000000
5869	1	46584178	0.0000000
5870	1	46584178	0.0000000
5871	2	46584178	0.0000000
5875	1	46584178	0.0000000
5880	2	46584178	0.0000000
5881	1	46584178	0.0000000
5888	1	46584178	0.0000000
5889	1	46584178	0.0000000
5892	1	46584178	0.0000000
5893	1	46584178	0.0000000
5894	1	46584178	0.0000000
5897	1	46584178	0.0000000
5898	1	46584178	0.0000000
5899	2	46584178	0.0000000
5901	2	46584178	0.0000000
5904	2	46584178	0.0000000
5905	1	46584178	0.0000000
5906	1	46584178	0.0000000
5907	3	46584178	0.0000001
5910	1	46584178	0.0000000
5911	1	46584178	0.0000000
5914	2	46584178	0.0000000
5916	1	46584178	0.0000000
5917	1	46584178	0.0000000
5918	1	46584178	0.0000000
5921	2	46584178	0.0000000
5923	1	46584178	0.0000000
5926	2	46584178	0.0000000
5927	1	46584178	0.0000000
5928	2	46584178	0.0000000
5929	2	46584178	0.0000000
5934	1	46584178	0.0000000
5937	2	46584178	0.0000000
5940	1	46584178	0.0000000
5941	1	46584178	0.0000000
5943	1	46584178	0.0000000
5944	1	46584178	0.0000000
5946	1	46584178	0.0000000
5951	1	46584178	0.0000000
5952	1	46584178	0.0000000
5955	1	46584178	0.0000000
5956	2	46584178	0.0000000
5958	1	46584178	0.0000000
5960	1	46584178	0.0000000
5961	1	46584178	0.0000000
5966	2	46584178	0.0000000
5968	2	46584178	0.0000000
5969	2	46584178	0.0000000
5970	1	46584178	0.0000000
5973	1	46584178	0.0000000
5975	1	46584178	0.0000000
5976	1	46584178	0.0000000
5977	1	46584178	0.0000000
5979	1	46584178	0.0000000
5980	1	46584178	0.0000000
5982	2	46584178	0.0000000
5985	2	46584178	0.0000000
5986	1	46584178	0.0000000
5987	1	46584178	0.0000000
5989	1	46584178	0.0000000
5992	1	46584178	0.0000000
5994	2	46584178	0.0000000
5995	1	46584178	0.0000000
5996	2	46584178	0.0000000
5997	1	46584178	0.0000000
5999	1	46584178	0.0000000
6002	1	46584178	0.0000000
6003	2	46584178	0.0000000
6004	1	46584178	0.0000000
6006	2	46584178	0.0000000
6007	1	46584178	0.0000000
6009	2	46584178	0.0000000
6011	2	46584178	0.0000000
6013	2	46584178	0.0000000
6014	4	46584178	0.0000001
6015	2	46584178	0.0000000
6017	1	46584178	0.0000000
6029	3	46584178	0.0000001
6030	1	46584178	0.0000000
6031	1	46584178	0.0000000
6032	1	46584178	0.0000000
6034	2	46584178	0.0000000
6035	1	46584178	0.0000000
6036	2	46584178	0.0000000
6037	1	46584178	0.0000000
6038	1	46584178	0.0000000
6041	1	46584178	0.0000000
6044	2	46584178	0.0000000
6047	1	46584178	0.0000000
6050	1	46584178	0.0000000
6051	2	46584178	0.0000000
6053	2	46584178	0.0000000
6054	4	46584178	0.0000001
6057	1	46584178	0.0000000
6060	1	46584178	0.0000000
6061	3	46584178	0.0000001
6062	4	46584178	0.0000001
6063	3	46584178	0.0000001
6064	1	46584178	0.0000000
6066	1	46584178	0.0000000
6069	1	46584178	0.0000000
6070	1	46584178	0.0000000
6071	2	46584178	0.0000000
6072	1	46584178	0.0000000
6073	1	46584178	0.0000000
6074	4	46584178	0.0000001
6075	2	46584178	0.0000000
6076	3	46584178	0.0000001
6077	1	46584178	0.0000000
6078	1	46584178	0.0000000
6079	2	46584178	0.0000000
6081	1	46584178	0.0000000
6083	1	46584178	0.0000000
6088	1	46584178	0.0000000
6089	1	46584178	0.0000000
6090	2	46584178	0.0000000
6093	1	46584178	0.0000000
6094	1	46584178	0.0000000
6095	1	46584178	0.0000000
6096	1	46584178	0.0000000
6097	2	46584178	0.0000000
6098	1	46584178	0.0000000
6099	2	46584178	0.0000000
6100	1	46584178	0.0000000
6102	1	46584178	0.0000000
6105	1	46584178	0.0000000
6106	1	46584178	0.0000000
6109	1	46584178	0.0000000
6112	1	46584178	0.0000000
6113	1	46584178	0.0000000
6114	1	46584178	0.0000000
6115	2	46584178	0.0000000
6116	1	46584178	0.0000000
6117	3	46584178	0.0000001
6118	2	46584178	0.0000000
6122	2	46584178	0.0000000
6126	1	46584178	0.0000000
6127	2	46584178	0.0000000
6128	1	46584178	0.0000000
6130	1	46584178	0.0000000
6133	2	46584178	0.0000000
6134	1	46584178	0.0000000
6135	1	46584178	0.0000000
6136	1	46584178	0.0000000
6138	1	46584178	0.0000000
6139	1	46584178	0.0000000
6141	1	46584178	0.0000000
6142	1	46584178	0.0000000
6144	2	46584178	0.0000000
6145	1	46584178	0.0000000
6147	3	46584178	0.0000001
6148	1	46584178	0.0000000
6152	2	46584178	0.0000000
6153	1	46584178	0.0000000
6156	1	46584178	0.0000000
6157	3	46584178	0.0000001
6158	1	46584178	0.0000000
6159	1	46584178	0.0000000
6161	1	46584178	0.0000000
6162	1	46584178	0.0000000
6163	1	46584178	0.0000000
6164	1	46584178	0.0000000
6166	1	46584178	0.0000000
6169	2	46584178	0.0000000
6170	2	46584178	0.0000000
6171	1	46584178	0.0000000
6173	2	46584178	0.0000000
6177	1	46584178	0.0000000
6178	1	46584178	0.0000000
6179	2	46584178	0.0000000
6181	1	46584178	0.0000000
6182	2	46584178	0.0000000
6183	2	46584178	0.0000000
6184	2	46584178	0.0000000
6185	1	46584178	0.0000000
6193	2	46584178	0.0000000
6194	1	46584178	0.0000000
6196	1	46584178	0.0000000
6197	1	46584178	0.0000000
6200	1	46584178	0.0000000
6203	1	46584178	0.0000000
6205	1	46584178	0.0000000
6206	1	46584178	0.0000000
6209	1	46584178	0.0000000
6210	1	46584178	0.0000000
6211	1	46584178	0.0000000
6212	1	46584178	0.0000000
6213	1	46584178	0.0000000
6215	2	46584178	0.0000000
6216	1	46584178	0.0000000
6218	3	46584178	0.0000001
6221	1	46584178	0.0000000
6222	2	46584178	0.0000000
6224	2	46584178	0.0000000
6225	1	46584178	0.0000000
6226	1	46584178	0.0000000
6227	1	46584178	0.0000000
6230	1	46584178	0.0000000
6231	3	46584178	0.0000001
6233	1	46584178	0.0000000
6234	1	46584178	0.0000000
6235	4	46584178	0.0000001
6237	2	46584178	0.0000000
6239	1	46584178	0.0000000
6244	1	46584178	0.0000000
6245	1	46584178	0.0000000
6251	1	46584178	0.0000000
6255	1	46584178	0.0000000
6258	1	46584178	0.0000000
6260	1	46584178	0.0000000
6262	1	46584178	0.0000000
6264	1	46584178	0.0000000
6269	1	46584178	0.0000000
6271	1	46584178	0.0000000
6283	1	46584178	0.0000000
6285	1	46584178	0.0000000
6286	1	46584178	0.0000000
6287	1	46584178	0.0000000
6290	1	46584178	0.0000000
6292	1	46584178	0.0000000
6300	2	46584178	0.0000000
6302	1	46584178	0.0000000
6305	1	46584178	0.0000000
6326	1	46584178	0.0000000
6327	1	46584178	0.0000000
6331	1	46584178	0.0000000
6348	1	46584178	0.0000000
6350	1	46584178	0.0000000
6352	2	46584178	0.0000000
6359	1	46584178	0.0000000
6360	1	46584178	0.0000000
6363	1	46584178	0.0000000
6365	1	46584178	0.0000000
6366	1	46584178	0.0000000
6368	1	46584178	0.0000000
6369	2	46584178	0.0000000
6376	2	46584178	0.0000000
6377	1	46584178	0.0000000
6378	1	46584178	0.0000000
6379	1	46584178	0.0000000
6381	1	46584178	0.0000000
6386	3	46584178	0.0000001
6393	1	46584178	0.0000000
6397	1	46584178	0.0000000
6402	1	46584178	0.0000000
6404	1	46584178	0.0000000
6421	1	46584178	0.0000000
6423	1	46584178	0.0000000
6424	1	46584178	0.0000000
6433	1	46584178	0.0000000
6434	1	46584178	0.0000000
6438	2	46584178	0.0000000
6439	1	46584178	0.0000000
6440	1	46584178	0.0000000
6446	1	46584178	0.0000000
6448	1	46584178	0.0000000
6449	1	46584178	0.0000000
6450	1	46584178	0.0000000
6471	1	46584178	0.0000000
6478	1	46584178	0.0000000
6482	1	46584178	0.0000000
6484	1	46584178	0.0000000
6493	1	46584178	0.0000000
6498	1	46584178	0.0000000
6500	1	46584178	0.0000000
6502	2	46584178	0.0000000
6503	2	46584178	0.0000000
6504	1	46584178	0.0000000
6506	1	46584178	0.0000000
6509	1	46584178	0.0000000
6510	1	46584178	0.0000000
6512	1	46584178	0.0000000
6521	1	46584178	0.0000000
6524	1	46584178	0.0000000
6525	1	46584178	0.0000000
6526	1	46584178	0.0000000
6531	1	46584178	0.0000000
6532	1	46584178	0.0000000
6538	1	46584178	0.0000000
6539	1	46584178	0.0000000
6546	1	46584178	0.0000000
6550	2	46584178	0.0000000
6552	2	46584178	0.0000000
6558	1	46584178	0.0000000
6564	1	46584178	0.0000000
6567	3	46584178	0.0000001
6568	1	46584178	0.0000000
6571	1	46584178	0.0000000
6573	2	46584178	0.0000000
6575	1	46584178	0.0000000
6576	1	46584178	0.0000000
6577	1	46584178	0.0000000
6578	1	46584178	0.0000000
6581	1	46584178	0.0000000
6583	1	46584178	0.0000000
6587	1	46584178	0.0000000
6588	1	46584178	0.0000000
6590	1	46584178	0.0000000
6594	1	46584178	0.0000000
6596	1	46584178	0.0000000
6597	2	46584178	0.0000000
6598	1	46584178	0.0000000
6601	1	46584178	0.0000000
6604	1	46584178	0.0000000
6607	1	46584178	0.0000000
6609	1	46584178	0.0000000
6612	1	46584178	0.0000000
6614	1	46584178	0.0000000
6615	1	46584178	0.0000000
6617	1	46584178	0.0000000
6619	2	46584178	0.0000000
6623	1	46584178	0.0000000
6628	1	46584178	0.0000000
6630	1	46584178	0.0000000
6631	2	46584178	0.0000000
6632	1	46584178	0.0000000
6634	1	46584178	0.0000000
6637	1	46584178	0.0000000
6645	2	46584178	0.0000000
6646	2	46584178	0.0000000
6647	3	46584178	0.0000001
6648	1	46584178	0.0000000
6649	1	46584178	0.0000000
6650	1	46584178	0.0000000
6655	2	46584178	0.0000000
6657	1	46584178	0.0000000
6658	2	46584178	0.0000000
6663	2	46584178	0.0000000
6666	1	46584178	0.0000000
6668	1	46584178	0.0000000
6674	1	46584178	0.0000000
6677	1	46584178	0.0000000
6679	1	46584178	0.0000000
6687	1	46584178	0.0000000
6689	1	46584178	0.0000000
6690	1	46584178	0.0000000
6693	1	46584178	0.0000000
6695	1	46584178	0.0000000
6696	1	46584178	0.0000000
6697	1	46584178	0.0000000
6699	1	46584178	0.0000000
6702	1	46584178	0.0000000
6708	1	46584178	0.0000000
6709	1	46584178	0.0000000
6712	1	46584178	0.0000000
6715	1	46584178	0.0000000
6716	1	46584178	0.0000000
6719	1	46584178	0.0000000
6721	1	46584178	0.0000000
6725	2	46584178	0.0000000
6726	1	46584178	0.0000000
6728	1	46584178	0.0000000
6731	1	46584178	0.0000000
6734	1	46584178	0.0000000
6738	2	46584178	0.0000000
6740	1	46584178	0.0000000
6741	1	46584178	0.0000000
6742	2	46584178	0.0000000
6743	1	46584178	0.0000000
6744	3	46584178	0.0000001
6746	2	46584178	0.0000000
6749	2	46584178	0.0000000
6754	1	46584178	0.0000000
6756	3	46584178	0.0000001
6761	1	46584178	0.0000000
6765	1	46584178	0.0000000
6768	2	46584178	0.0000000
6770	2	46584178	0.0000000
6776	1	46584178	0.0000000
6777	1	46584178	0.0000000
6786	1	46584178	0.0000000
6790	1	46584178	0.0000000
6791	1	46584178	0.0000000
6794	1	46584178	0.0000000
6801	1	46584178	0.0000000
6803	1	46584178	0.0000000
6804	1	46584178	0.0000000
6809	1	46584178	0.0000000
6811	2	46584178	0.0000000
6812	1	46584178	0.0000000
6813	1	46584178	0.0000000
6814	1	46584178	0.0000000
6815	1	46584178	0.0000000
6818	1	46584178	0.0000000
6821	2	46584178	0.0000000
6822	1	46584178	0.0000000
6824	1	46584178	0.0000000
6825	1	46584178	0.0000000
6826	1	46584178	0.0000000
6831	1	46584178	0.0000000
6833	1	46584178	0.0000000
6834	1	46584178	0.0000000
6836	2	46584178	0.0000000
6838	1	46584178	0.0000000
6845	1	46584178	0.0000000
6846	1	46584178	0.0000000
6850	1	46584178	0.0000000
6853	1	46584178	0.0000000
6854	1	46584178	0.0000000
6855	1	46584178	0.0000000
6858	3	46584178	0.0000001
6859	1	46584178	0.0000000
6861	1	46584178	0.0000000
6866	1	46584178	0.0000000
6868	1	46584178	0.0000000
6869	1	46584178	0.0000000
6871	1	46584178	0.0000000
6873	3	46584178	0.0000001
6874	1	46584178	0.0000000
6878	1	46584178	0.0000000
6880	1	46584178	0.0000000
6881	1	46584178	0.0000000
6883	2	46584178	0.0000000
6885	3	46584178	0.0000001
6886	1	46584178	0.0000000
6889	1	46584178	0.0000000
6890	1	46584178	0.0000000
6892	2	46584178	0.0000000
6894	2	46584178	0.0000000
6898	1	46584178	0.0000000
6899	1	46584178	0.0000000
6900	2	46584178	0.0000000
6902	1	46584178	0.0000000
6903	1	46584178	0.0000000
6905	1	46584178	0.0000000
6908	2	46584178	0.0000000
6909	2	46584178	0.0000000
6923	1	46584178	0.0000000
6924	1	46584178	0.0000000
6932	1	46584178	0.0000000
6936	1	46584178	0.0000000
6940	1	46584178	0.0000000
6942	1	46584178	0.0000000
6947	1	46584178	0.0000000
6948	1	46584178	0.0000000
6951	1	46584178	0.0000000
6953	1	46584178	0.0000000
6954	1	46584178	0.0000000
6962	2	46584178	0.0000000
6965	3	46584178	0.0000001
6967	1	46584178	0.0000000
6971	1	46584178	0.0000000
6974	1	46584178	0.0000000
6978	1	46584178	0.0000000
6979	1	46584178	0.0000000
6991	2	46584178	0.0000000
6993	1	46584178	0.0000000
6994	1	46584178	0.0000000
6995	1	46584178	0.0000000
6997	1	46584178	0.0000000
7002	1	46584178	0.0000000
7007	1	46584178	0.0000000
7011	1	46584178	0.0000000
7012	1	46584178	0.0000000
7014	1	46584178	0.0000000
7018	1	46584178	0.0000000
7025	1	46584178	0.0000000
7027	2	46584178	0.0000000
7032	1	46584178	0.0000000
7033	2	46584178	0.0000000
7036	1	46584178	0.0000000
7037	1	46584178	0.0000000
7043	1	46584178	0.0000000
7046	1	46584178	0.0000000
7057	1	46584178	0.0000000
7062	1	46584178	0.0000000
7063	1	46584178	0.0000000
7067	1	46584178	0.0000000
7069	1	46584178	0.0000000
7083	1	46584178	0.0000000
7087	1	46584178	0.0000000
7090	1	46584178	0.0000000
